company_name,ticker,rating_date,rating_numerical_score,currentRatio,quickRatio,cashRatio,debtRatio,debtEquityRatio,GDP,INTEREST_RATE,INFLATION,volatility,momentum,sentiment_proxy
COMMUNITY HEALTH SYSTEMS,CYH,2023-12-08,5,1.4098810612991766,1.095608417200366,0.0539798719121683,0.8445020110436976,0.9633058660867512,22960.6,5.33,308.735,0.0410530985109673,-0.1368077677551368,0
COMPASS MINERALS,CMP,2021-02-24,1,2.5490394337714863,0.6595888102460398,0.035726322885069,0.5788635861154101,3.460481099656357,21058.379,0.07,263.573,0.0258833222406339,0.056248866953388,0
COMPASS MINERALS,CMP,2021-06-08,7,2.5490394337714863,0.6595888102460398,0.035726322885069,0.5788635861154101,3.460481099656357,21389.005,0.06,270.71,0.0160561391824217,0.0228781000982978,1
COMPASS MINERALS,CMP,2021-10-05,6,1.430958230958231,0.8789237668161435,0.2873206333568415,0.3821710873460773,0.9633058660867512,21960.388,0.08,276.528,0.0251100161570952,0.1255373345742749,-1
COMPASS MINERALS,CMP,2022-01-06,6,1.430958230958231,0.8789237668161435,0.2873206333568415,0.3821710873460773,0.9633058660867512,21903.85,0.08,282.542,0.0347577406017982,-0.1873599040721532,0
COMPASS MINERALS,CMP,2022-03-09,6,1.430958230958231,0.8789237668161435,0.2873206333568415,0.3821710873460773,0.9633058660867512,21903.85,0.08,287.467,0.0247026813859232,0.1488704784466488,0
COMPASS MINERALS,CMP,2022-05-26,6,1.430958230958231,0.8789237668161435,0.2873206333568415,0.3821710873460773,0.9633058660867512,21919.222,0.83,291.299,0.0325444697777374,-0.2238657364896596,0
COMPASS MINERALS,CMP,2022-09-02,6,1.430958230958231,0.8789237668161435,0.2873206333568415,0.3821710873460773,0.9633058660867512,22066.784,2.33,296.421,0.0326677233787759,-0.1171520445306125,0
COMPASS MINERALS,CMP,2022-12-07,6,2.450214592274678,0.915450643776824,0.1978540772532188,0.5734688937303316,3.5731523378582204,22249.459,3.83,298.808,0.036871093775802,0.1452154082937544,0
COMPASS MINERALS,CMP,2023-05-09,6,2.450214592274678,0.915450643776824,0.1978540772532188,0.5734688937303316,3.5731523378582204,22539.418,5.08,303.316,0.0212960697800252,-0.2116134708839071,0
COMSCORE,SCOR,2022-01-13,1,0.6597710602221671,0.5678927986164443,0.1321513445525515,0.0898196462860639,0.2670224396888554,21903.85,0.08,282.542,0.0238103232101674,-0.1249999611274047,0
COMSCORE,SCOR,2022-04-05,1,0.6597710602221671,0.5678927986164443,0.1321513445525515,0.0898196462860639,0.2670224396888554,21919.222,0.33,288.582,0.0324713039131285,-0.1540785108527566,0
COMSCORE,SCOR,2022-07-27,1,0.6597710602221671,0.5678927986164443,0.1321513445525515,0.0898196462860639,0.2670224396888554,22066.784,1.58,294.94,0.0412535649627771,-0.0190476008823939,0
COMSCORE,SCOR,2022-10-10,1,0.6597710602221671,0.5678927986164443,0.1321513445525515,0.0898196462860639,0.2670224396888554,22249.459,3.08,297.979,0.0300370693321458,-0.2708333623078123,0
COMSCORE,SCOR,2022-12-14,1,0.6597710602221671,0.5678927986164443,0.1321513445525515,0.0898196462860639,0.2670224396888554,22249.459,3.83,298.808,0.0513538291097069,-0.3820754759419468,0
COMSCORE,SCOR,2023-05-23,4,0.6349286151274146,0.5360740440120904,0.1214118274163946,0.0916780631982169,0.3692165757966731,22539.418,5.08,303.316,0.0447517507665534,-0.1623931324362654,1
COMSTOCK RESOURCES,CRK,2022-03-15,6,0.5027508580658187,0.4831036745406824,0.0483655738946093,0.5620525471222598,2.208988372416081,21903.85,0.08,287.467,0.0430770237362154,0.0433256982539997,0
COMSTOCK RESOURCES,CRK,2022-05-31,6,0.5027508580658187,0.4831036745406824,0.0483655738946093,0.5620525471222598,2.208988372416081,21919.222,0.83,291.299,0.0476848391486995,1.1069865959786838,0
COMSTOCK RESOURCES,CRK,2022-06-02,7,0.5027508580658187,0.4831036745406824,0.0483655738946093,0.5620525471222598,2.208988372416081,21919.222,0.83,295.072,0.0471934536819135,1.1491590691137348,1
COMSTOCK RESOURCES,CRK,2022-06-06,9,0.5027508580658187,0.4831036745406824,0.0483655738946093,0.5620525471222598,2.208988372416081,21919.222,0.83,295.072,0.0468193342193405,1.2064987687316036,1
COMSTOCK RESOURCES,CRK,2022-09-06,7,0.5027508580658187,0.4831036745406824,0.0483655738946093,0.5620525471222598,2.208988372416081,22066.784,2.33,296.421,0.0501533053882358,-0.1452828195618702,-1
COMSTOCK RESOURCES,CRK,2022-09-16,7,0.5027508580658187,0.4831036745406824,0.0483655738946093,0.5620525471222598,2.208988372416081,22066.784,2.33,296.421,0.0491800118299992,0.2658650934477315,0
COMSTOCK RESOURCES,CRK,2022-11-11,8,0.5027508580658187,0.4831036745406824,0.0483655738946093,0.5620525471222598,2.208988372416081,22249.459,3.83,298.708,0.0455696479600809,0.1071429833232242,1
COMTECH TELECOMMUNICATIONS,CMTL,2022-10-19,6,1.3611862067539555,0.7514072894751805,0.1119318504887391,0.1879385854621332,0.3202370105056236,22249.459,3.08,297.979,0.035529973456477,-0.1015553214410189,0
COMTECH TELECOMMUNICATIONS,CMTL,2022-12-22,6,1.3611862067539555,0.7514072894751805,0.1119318504887391,0.1879385854621332,0.3202370105056236,22249.459,4.33,298.808,0.0322659646854302,0.2466647383456079,0
COMTECH TELECOMMUNICATIONS,CMTL,2023-05-31,6,1.3611862067539555,0.7514072894751805,0.1119318504887391,0.1879385854621332,0.3202370105056236,22539.418,5.08,303.316,0.0334630258318163,-0.3042424519856771,0
CONAGRA BRANDS,CAG,2022-07-28,12,0.862140502444015,0.2701773331817665,0.023672843014664,0.4091445993109012,1.0445509063805092,22066.784,2.33,294.94,0.0187529453907152,-0.0269110554720446,0
CONAGRA BRANDS,CAG,2022-09-21,12,0.862140502444015,0.2701773331817665,0.023672843014664,0.4091445993109012,1.0445509063805092,22066.784,2.33,296.421,0.0139130928419722,0.0401761445146247,0
CONAGRA BRANDS,CAG,2022-10-12,12,0.862140502444015,0.2701773331817665,0.023672843014664,0.4091445993109012,1.0445509063805092,22249.459,3.08,297.979,0.0127355643330677,0.0226605310081984,0
CONAGRA BRANDS,CAG,2023-01-10,12,0.862140502444015,0.2701773331817665,0.023672843014664,0.4091445993109012,1.0445509063805092,22403.435,4.33,300.456,0.0119421329298651,0.215324390471137,0
CONAGRA BRANDS,CAG,2023-06-02,12,0.7622672101245299,0.2355709685409958,0.021010201094422,0.4271242393187198,1.0781064005127736,22539.418,5.08,304.099,0.010438557275942,-0.0131097443311455,0
CONAGRA BRANDS,CAG,2023-07-17,12,0.7622672101245299,0.2355709685409958,0.021010201094422,0.4271242393187198,1.0781064005127736,22780.933,5.08,304.615,0.0107278574698671,-0.1246200781028867,0
CONCRETE PUMPING HOLDINGS,BBCP,2022-07-28,6,1.401749621675408,1.214929828561952,0.1927486058997906,0.4673538001551727,1.4108540417023707,22066.784,2.33,294.94,0.0259588242112092,0.1612903599171817,0
CONCRETE PUMPING HOLDINGS,BBCP,2022-09-22,8,1.401749621675408,1.214929828561952,0.1927486058997906,0.4673538001551727,1.4108540417023707,22066.784,3.08,296.421,0.0210157312615566,0.0981996256692783,1
CONCRETE PUMPING HOLDINGS,BBCP,2022-10-11,6,1.401749621675408,1.214929828561952,0.1927486058997906,0.4673538001551727,1.4108540417023707,22249.459,3.08,297.979,0.0213634035047786,0.0330708610696672,-1
CONCRETE PUMPING HOLDINGS,BBCP,2023-02-03,6,0.7395357272397534,0.6424464998186434,0.0678454842219804,0.5046507618685978,1.6033967357255117,22403.435,4.58,301.476,0.0315627348553588,0.1723646624262871,0
CONCRETE PUMPING HOLDINGS,BBCP,2023-06-16,6,0.7395357272397534,0.6424464998186434,0.0678454842219804,0.5046507618685978,1.6033967357255117,22539.418,5.08,304.099,0.0185684667378737,0.0828487783111686,0
CONDUENT,CNDT,2022-03-16,6,1.6390243902439023,1.293658536585366,0.4048780487804878,0.4132804757185332,1.4734982332155475,21903.85,0.08,287.467,0.0327602760498963,-0.0712871524589028,0
CONDUENT,CNDT,2022-05-31,8,1.6390243902439023,1.293658536585366,0.4048780487804878,0.4132804757185332,1.4734982332155475,21919.222,0.83,291.299,0.0342882649050626,0.1397849638788169,1
CONDUENT,CNDT,2022-09-06,8,1.6390243902439023,1.293658536585366,0.4048780487804878,0.4132804757185332,1.4734982332155475,22066.784,2.33,296.421,0.0308279976572564,-0.2615955254803117,0
CONDUENT,CNDT,2022-11-09,8,1.6390243902439023,1.293658536585366,0.4048780487804878,0.4132804757185332,1.4734982332155475,22249.459,3.83,298.708,0.0239851291953639,-0.1838564857016209,0
CONDUENT,CNDT,2023-04-11,8,1.7605633802816902,1.5536294691224268,0.6305525460455038,0.4281713805656679,1.6673936750272629,22539.418,4.83,302.858,0.0207303112960246,-0.2144469178504265,0
CONDUENT,CNDT,2023-07-27,8,1.7605633802816902,1.5536294691224268,0.6305525460455038,0.4281713805656679,1.6673936750272629,22780.933,5.33,304.615,0.0379809620435035,0.0,0
CONMED,CNMD,2022-04-29,8,2.339854357576559,1.0411043194369578,0.1060128352470937,0.3876836972690523,0.871690209883695,21919.222,0.33,288.582,0.0206039433557401,-0.0321787239036448,0
CONMED,CNMD,2022-08-12,8,2.339854357576559,1.0411043194369578,0.1060128352470937,0.3876836972690523,0.871690209883695,22066.784,2.33,295.162,0.0256135130966577,-0.1029745278994528,0
CONMED,CNMD,2022-11-01,8,2.339854357576559,1.0411043194369578,0.1060128352470937,0.3876836972690523,0.871690209883695,22249.459,3.08,298.708,0.0271269340054284,-0.2082764694282061,0
CONMED,CNMD,2023-03-21,8,1.959946316329008,0.7428275648115676,0.0975950254929995,0.4590989174753394,1.4148334439906378,22403.435,4.58,301.643,0.0248166343386629,0.0775739266626118,0
CONMED,CNMD,2023-06-27,8,1.959946316329008,0.7428275648115676,0.0975950254929995,0.4590989174753394,1.4148334439906378,22539.418,5.07,304.099,0.0214567720366237,0.3329136863582318,0
CONOCOPHILLIPS,COP,2022-02-22,15,1.3351634639381085,0.9731303552117128,0.4182680309458447,0.2198740362449123,0.4390168700171784,21903.85,0.08,284.525,0.0214767740000453,0.1829042127449891,0
CONOCOPHILLIPS,COP,2022-02-28,18,1.3351634639381085,0.9731303552117128,0.4182680309458447,0.2198740362449123,0.4390168700171784,21903.85,0.08,284.525,0.0209756633401719,0.3632065694799491,1
CONOCOPHILLIPS,COP,2022-05-25,18,1.3351634639381085,0.9731303552117128,0.4182680309458447,0.2198740362449123,0.4390168700171784,21919.222,0.83,291.299,0.0276099150450565,0.2770213348004724,0
CONOCOPHILLIPS,COP,2022-09-02,18,1.3351634639381085,0.9731303552117128,0.4182680309458447,0.2198740362449123,0.4390168700171784,22066.784,2.33,296.421,0.0308952725243458,-0.049111657123304,0
CONOCOPHILLIPS,COP,2022-09-26,16,1.3351634639381085,0.9731303552117128,0.4182680309458447,0.2198740362449123,0.4390168700171784,22066.784,3.08,296.421,0.0262283060581571,0.0464827104523299,-1
CONOCOPHILLIPS,COP,2022-11-15,18,1.3351634639381085,0.9731303552117128,0.4182680309458447,0.2198740362449123,0.4390168700171784,22249.459,3.83,298.708,0.0274164610061893,0.3470594203281283,1
CONOCOPHILLIPS,COP,2023-04-05,18,1.4594068654160504,1.054409589787499,0.5026854518564645,0.1773758646047597,0.3467074974480761,22539.418,4.83,302.858,0.0246691390841197,-0.0673973166814722,0
CONOCOPHILLIPS,COP,2023-05-09,16,1.4594068654160504,1.054409589787499,0.5026854518564645,0.1773758646047597,0.3467074974480761,22539.418,5.08,303.316,0.0230226578537748,-0.0738006457626462,-1
CONOCOPHILLIPS,COP,2023-07-17,18,1.4594068654160504,1.054409589787499,0.5026854518564645,0.1773758646047597,0.3467074974480761,22780.933,5.08,304.615,0.0165993983455819,0.0255513759398484,1
CONOCOPHILLIPS,COP,2023-08-08,16,1.4594068654160504,1.054409589787499,0.5026854518564645,0.1773758646047597,0.3467074974480761,22780.933,5.33,306.138,0.0150835325076087,0.163372352282219,-1
CONSOLIDATED EDISON,ED,2022-03-25,13,1.0228487193661322,0.7551133222775014,0.1827897549290584,0.401831548260346,1.2657583470579428,21903.85,0.33,287.467,0.0120546018231892,0.1175254228421101,0
CONSOLIDATED EDISON,ED,2022-06-17,13,1.0228487193661322,0.7551133222775014,0.1827897549290584,0.401831548260346,1.2657583470579428,21919.222,1.58,295.072,0.0129697725672692,-0.0219023722588276,0
CONSOLIDATED EDISON,ED,2022-09-14,13,1.0228487193661322,0.7551133222775014,0.1827897549290584,0.401831548260346,1.2657583470579428,22066.784,2.33,296.421,0.0133321302463868,0.1493525608311012,0
CONSOLIDATED EDISON,ED,2022-11-29,13,1.0228487193661322,0.7551133222775014,0.1827897549290584,0.401831548260346,1.2657583470579428,22249.459,3.83,298.708,0.0176485706871401,-0.0059418863428902,0
CONSOLIDATED EDISON,ED,2023-04-27,13,1.144318983768525,0.3982004234297812,0.113091037402964,0.3535075653370014,1.1802097935901774,22539.418,4.83,302.858,0.0125901761884482,0.0541913431797915,0
CONSOLIDATED EDISON,ED,2023-08-09,13,1.144318983768525,0.3982004234297812,0.113091037402964,0.3535075653370014,1.1802097935901774,22780.933,5.33,306.138,0.0104469340029619,-0.0732178671949084,0
CONSTELLATION BRANDS,STZ,2022-04-18,13,1.2337705646954202,0.4885875203794279,0.0738846894916259,0.423665096419372,0.93371065215353,21919.222,0.33,288.582,0.0144650758976437,0.0418633944802004,0
CONSTELLATION BRANDS,STZ,2022-05-02,12,1.2337705646954202,0.4885875203794279,0.0738846894916259,0.423665096419372,0.93371065215353,21919.222,0.33,291.299,0.0148828894472022,0.0388396564714133,-1
CONSTELLATION BRANDS,STZ,2022-07-12,13,1.2337705646954202,0.4885875203794279,0.0738846894916259,0.423665096419372,0.93371065215353,22066.784,1.58,294.94,0.015767665068244,-0.0292887306777609,1
CONSTELLATION BRANDS,STZ,2022-10-14,13,1.2337705646954202,0.4885875203794279,0.0738846894916259,0.423665096419372,0.93371065215353,22249.459,3.08,297.979,0.0138536556998733,-0.0850330867745761,0
CONSTELLATION BRANDS,STZ,2023-01-18,13,1.2337705646954202,0.4885875203794279,0.0738846894916259,0.423665096419372,0.93371065215353,22403.435,4.33,300.456,0.0192716325048407,-0.0098559819515063,0
CONSTELLATION BRANDS,STZ,2023-01-30,12,1.2337705646954202,0.4885875203794279,0.0738846894916259,0.423665096419372,0.93371065215353,22403.435,4.33,300.456,0.0181304516700188,-0.0670416333908819,-1
CONSTELLATION BRANDS,STZ,2023-04-27,12,1.1778122157463868,0.4074049119024357,0.0449752383519186,0.525502487602535,1.540375106969668,22539.418,4.83,302.858,0.0112411985453287,0.0024515564718403,0
CONSTELLATION BRANDS,STZ,2023-06-13,13,1.1778122157463868,0.4074049119024357,0.0449752383519186,0.525502487602535,1.540375106969668,22539.418,5.08,304.099,0.011277626439735,0.1497345963285352,1
CONSTELLIUM SE,CSTM,2023-03-10,8,1.2155020551967115,0.3951849677040515,0.0833822665883734,0.4161100991702084,2.8125854993160067,22403.435,4.57,301.643,0.030948664981583,0.2689361572265625,0
CONTROLADORA VUELA COMPANIA DE,VLRS,2022-03-25,1,0.7822240546401457,0.6712114892603797,0.5864483106331909,0.681899267373527,8.67694970571986,21903.85,0.33,287.467,0.0375289270820483,-0.1258426355873123,0
CONTROLADORA VUELA COMPANIA DE,VLRS,2022-07-19,1,0.7822240546401457,0.6712114892603797,0.5864483106331909,0.681899267373527,8.67694970571986,22066.784,1.58,294.94,0.044735461304981,-0.4802381841709885,0
CONTROLADORA VUELA COMPANIA DE,VLRS,2022-10-05,1,0.7822240546401457,0.6712114892603797,0.5864483106331909,0.681899267373527,8.67694970571986,22249.459,3.08,297.979,0.0436985487328989,-0.1268817506424739,0
CONTROLADORA VUELA COMPANIA DE,VLRS,2023-01-10,1,0.7508966430473185,0.6656894924422782,0.4965557073830419,0.667410383035567,12.702547957927385,22403.435,4.33,300.456,0.0366163524273375,0.3702702990058912,0
COOPER COMPANIES,COO,2022-01-24,15,2.001502526977189,0.8348586258707826,0.1309930337385603,0.154171264391747,0.2133452418681033,21903.85,0.08,282.542,0.0154202416206276,-0.0556978096966461,0
COOPER COMPANIES,COO,2022-03-15,15,2.001502526977189,0.8348586258707826,0.1309930337385603,0.154171264391747,0.2133452418681033,21903.85,0.08,287.467,0.0178726510616798,-0.0250918979157458,0
COOPER COMPANIES,COO,2022-06-30,15,2.001502526977189,0.8348586258707826,0.1309930337385603,0.154171264391747,0.2133452418681033,21919.222,1.58,295.072,0.0223142598493062,-0.2691284987571968,0
COOPER COMPANIES,COO,2022-09-21,15,2.001502526977189,0.8348586258707826,0.1309930337385603,0.154171264391747,0.2133452418681033,22066.784,2.33,296.421,0.0201113238340042,-0.101763211837295,0
COOPER COMPANIES,COO,2023-01-05,15,1.1979378222152788,0.5436650523355726,0.1079518825183565,0.2404566535854441,0.3851696982368109,22403.435,4.33,300.456,0.0245522534539366,0.2933418250873167,0
COOPER COMPANIES,COO,2023-06-01,15,1.1979378222152788,0.5436650523355726,0.1079518825183565,0.2404566535854441,0.3851696982368109,22539.418,5.08,304.099,0.0126888096988261,0.0636138911263475,0
COOPER-STANDARD HOLDINGS,CPS,2022-03-16,5,1.6647791638429423,1.2335567213005028,0.4149996235034261,0.5174177506958252,3.545975012542977,21903.85,0.08,287.467,0.0562656531343873,-0.4272727485994247,0
COOPER-STANDARD HOLDINGS,CPS,2022-05-31,5,1.6647791638429423,1.2335567213005028,0.4149996235034261,0.5174177506958252,3.545975012542977,21919.222,0.83,291.299,0.0716359505169942,-0.5529037373108963,0
COOPER-STANDARD HOLDINGS,CPS,2022-06-01,5,1.6647791638429423,1.2335567213005028,0.4149996235034261,0.5174177506958252,3.545975012542977,21919.222,0.83,295.072,0.0701987590373645,-0.4758871384129436,0
COOPER-STANDARD HOLDINGS,CPS,2022-09-02,5,1.6647791638429423,1.2335567213005028,0.4149996235034261,0.5174177506958252,3.545975012542977,22066.784,2.33,296.421,0.1107542131687318,0.3016128940463187,0
COOPER-STANDARD HOLDINGS,CPS,2022-11-08,5,1.6647791638429423,1.2335567213005028,0.4149996235034261,0.5174177506958252,3.545975012542977,22249.459,3.83,298.708,0.0607520247047342,-0.2788279612984897,0
COOPER-STANDARD HOLDINGS,CPS,2023-06-20,5,1.4971850073937094,1.107647343805908,0.2958671222162763,0.5778305286043649,10.533426791566477,22539.418,5.07,304.099,0.04393496732767,0.0964777361963131,0
"COPA HOLDINGS, S.A. CLASS A",CPA,2022-01-12,1,1.1763249678805736,0.2927753368385368,0.2004375648679471,0.3776331068171188,1.2346372971462918,21903.85,0.08,282.542,0.0253696739490173,-0.0013023669746946,0
"COPA HOLDINGS, S.A. CLASS A",CPA,2022-03-15,5,1.1763249678805736,0.2927753368385368,0.2004375648679471,0.3776331068171188,1.2346372971462918,21903.85,0.08,287.467,0.0323953955088602,0.0108768265651453,1
"COPA HOLDINGS, S.A. CLASS A",CPA,2022-06-01,7,1.1763249678805736,0.2927753368385368,0.2004375648679471,0.3776331068171188,1.2346372971462918,21919.222,0.83,295.072,0.031471238804674,-0.1260355191585234,1
"COPA HOLDINGS, S.A. CLASS A",CPA,2022-09-02,8,1.1763249678805736,0.2927753368385368,0.2004375648679471,0.3776331068171188,1.2346372971462918,22066.784,2.33,296.421,0.0273952566129617,-0.0022683420332155,1
"COPA HOLDINGS, S.A. CLASS A",CPA,2022-12-01,9,1.1763249678805736,0.2927753368385368,0.2004375648679471,0.3776331068171188,1.2346372971462918,22249.459,3.83,298.808,0.0213986644895959,0.2447062294024449,1
"COPA HOLDINGS, S.A. CLASS A",CPA,2023-06-22,10,1.0354013292883288,0.2266819485392993,0.1025695161829501,0.3587518404762788,1.1277157850292538,22539.418,5.07,304.099,0.0211765130467818,0.2837293822559024,1
COPART,CPRT,2021-10-11,18,4.043908880818752,3.678826499711423,2.4897454106704733,0.1135582554076012,0.1467949827737213,21960.388,0.08,276.528,0.0147259696086441,0.0033260408165427,0
COPART,CPRT,2022-01-10,18,4.043908880818752,3.678826499711423,2.4897454106704733,0.1135582554076012,0.1467949827737213,21903.85,0.08,282.542,0.0159780779691715,-0.0174716501690849,0
COPART,CPRT,2022-02-28,18,4.043908880818752,3.678826499711423,2.4897454106704733,0.1135582554076012,0.1467949827737213,21903.85,0.08,284.525,0.0202586238641337,-0.1534858490397453,0
COPART,CPRT,2022-06-08,18,4.043908880818752,3.678826499711423,2.4897454106704733,0.1135582554076012,0.1467949827737213,21919.222,0.83,295.072,0.0234588092083439,-0.0092408643783051,0
COPART,CPRT,2022-09-16,18,4.995486392266535,4.565074202350251,3.139647394242088,0.0225044378609058,0.0258286548401623,22066.784,2.33,296.421,0.0171991690597272,0.0390713422557504,0
COPART,CPRT,2022-11-25,18,4.995486392266535,4.565074202350251,3.139647394242088,0.0225044378609058,0.0258286548401623,22249.459,3.83,298.708,0.0209344983979376,0.0761345074162229,0
COPART,CPRT,2023-04-24,18,4.995486392266535,4.565074202350251,3.139647394242088,0.0225044378609058,0.0258286548401623,22539.418,4.83,302.858,0.0119374135138627,0.2066052978938768,0
COPART,CPRT,2023-08-03,18,6.620960328267403,3.380908701643164,1.942888046934771,0.0178769906672411,0.020117612869607,22780.933,5.33,306.138,0.0142637443404644,0.1320826245349493,0
CORA HEALTH HOLDINGS,EUDA,2022-07-15,10,0.5949473703778223,0.5851749965008354,0.0259698153315895,0.0577952721255632,0.8869486140528594,22066.784,1.58,294.94,0.001135800208705,0.0050760644796123,0
CORA HEALTH HOLDINGS,EUDA,2023-05-23,9,0.8593945906357242,0.7604671341588711,0.0019759242247259,0.1416713228431498,0.9633058660867512,22539.418,5.08,303.316,0.1375357211418676,0.0454545002995132,-1
CORA HEALTH HOLDINGS,EUDA,2024-05-23,9,0.082988799441297,0.0491193808932158,0.0216815165831109,2.5749747426188927,0.9633058660867512,23223.906,5.33,313.14,0.0568212069574148,0.6206895361048752,0
CORECIVIC,CXW,2022-01-03,11,1.8400084465404376,1.7082365500574834,0.8788068088500973,0.4821985985461874,1.229305892742126,21903.85,0.08,282.542,0.0255457941380663,0.1331096856725575,0
CORECIVIC,CXW,2022-03-11,11,1.8400084465404376,1.7082365500574834,0.8788068088500973,0.4821985985461874,1.229305892742126,21903.85,0.08,287.467,0.0242417422822213,-0.0504291125262056,0
CORECIVIC,CXW,2022-05-26,10,1.8400084465404376,1.7082365500574834,0.8788068088500973,0.4821985985461874,1.229305892742126,21919.222,0.83,291.299,0.0394938928060623,0.4224890775137335,-1
CORECIVIC,CXW,2022-05-27,11,1.8400084465404376,1.7082365500574834,0.8788068088500973,0.4821985985461874,1.229305892742126,21919.222,0.83,291.299,0.0394806468814462,0.4270033468630865,1
CORECIVIC,CXW,2022-10-13,11,1.8400084465404376,1.7082365500574834,0.8788068088500973,0.4821985985461874,1.229305892742126,22249.459,3.08,297.979,0.0240648836690803,-0.1292083808796539,0
CORECIVIC,CXW,2023-02-06,11,1.139587044732014,1.0245922915312444,0.3314490705511468,0.4274683344176426,0.96832466727357,22403.435,4.58,301.476,0.0270663853825574,-0.1351582532438592,0
CORECIVIC,CXW,2023-08-04,11,1.139587044732014,1.0245922915312444,0.3314490705511468,0.4274683344176426,0.96832466727357,22780.933,5.33,306.138,0.0194052735723815,0.0258621478123295,0
CORNING,GLW,2022-02-02,15,1.593632958801498,0.8639200998751561,0.4469413233458177,0.2596338794189826,0.6348009405659613,21903.85,0.08,284.525,0.0211699992337487,0.1728955509211185,0
CORNING,GLW,2022-05-13,15,1.593632958801498,0.8639200998751561,0.4469413233458177,0.2596338794189826,0.6348009405659613,21919.222,0.83,291.299,0.0185654586766557,-0.1334837289890965,0
CORNING,GLW,2022-08-18,15,1.593632958801498,0.8639200998751561,0.4469413233458177,0.2596338794189826,0.6348009405659613,22066.784,2.33,295.162,0.0200443373526673,0.1211817847585379,0
CORNING,GLW,2022-11-17,15,1.593632958801498,0.8639200998751561,0.4469413233458177,0.2596338794189826,0.6348009405659613,22249.459,3.83,298.708,0.0204504935240244,-0.0653089943619239,0
CORNING,GLW,2023-04-11,14,1.440193236714976,0.6554589371980676,0.3228985507246377,0.2649920336282585,0.6509826782145236,22539.418,4.83,302.858,0.0150168624219511,-0.0313700251725491,-1
CORNING,GLW,2023-08-03,14,1.440193236714976,0.6554589371980676,0.3228985507246377,0.2649920336282585,0.6509826782145236,22780.933,5.33,306.138,0.0163972905838807,0.0759461302089228,0
CORNING INCORPORATED,GLW,2023-05-09,14,1.440193236714976,0.6554589371980676,0.3228985507246377,0.2649920336282585,0.6509826782145236,22539.418,5.08,303.316,0.0133900303471174,-0.1059648830692432,0
CORPAY,CPAY,2022-04-07,14,1.0373693541317013,0.6262913368130016,0.2873206333568415,0.4459397046682223,2.0852957182426444,21919.222,0.33,288.582,0.0197664441102114,0.0272806028725425,0
CORPAY,CPAY,2022-07-01,14,1.0373693541317013,0.6262913368130016,0.2873206333568415,0.4459397046682223,2.0852957182426444,22066.784,1.58,294.94,0.0256805974325738,-0.1573825934627893,0
CORPAY,CPAY,2022-09-27,14,1.0373693541317013,0.6262913368130016,0.2873206333568415,0.4459397046682223,2.0852957182426444,22066.784,3.08,296.421,0.0170091208427919,-0.1678201008313858,0
CORPAY,CPAY,2022-11-29,14,1.0373693541317013,0.6262913368130016,0.2873206333568415,0.4459397046682223,2.0852957182426444,22249.459,3.83,298.708,0.0245543021718495,-0.1050675290985316,0
CORPAY,CPAY,2023-04-28,14,1.010374363671112,0.5791236966271777,0.2374739284068467,0.499450929289402,2.7688032192101257,22539.418,4.83,302.858,0.0214026732854915,0.0642256803885954,0
CORPAY,CPAY,2023-08-08,14,1.010374363671112,0.5791236966271777,0.2374739284068467,0.499450929289402,2.7688032192101257,22780.933,5.33,306.138,0.0117137823855653,0.0715568384025349,0
CORTEVA,CTVA,2022-07-28,14,1.6264908976773385,0.9698681732580038,0.4665201925088931,0.0263791800491214,0.0440040970690198,22066.784,2.33,294.94,0.0212478851026876,-0.0100682400653314,0
CORTEVA,CTVA,2022-10-07,14,1.6264908976773385,0.9698681732580038,0.4665201925088931,0.0263791800491214,0.0440040970690198,22249.459,3.08,297.979,0.0163273534684851,0.1525653558090955,0
CORTEVA,CTVA,2022-12-14,15,1.6264908976773385,0.9698681732580038,0.4665201925088931,0.0263791800491214,0.0440040970690198,22249.459,3.83,298.808,0.0195356822403424,-0.0045339974137034,1
CORTEVA,CTVA,2023-05-17,15,1.5631980640357408,0.8276247207743858,0.2970029784065525,0.0306677929513351,0.0516559955734724,22539.418,5.08,303.316,0.0157588826432861,-0.1060482666213171,0
CORUS ENTERTAINMENT INC. CLASS,AMC,2022-01-21,10,1.0460875887913197,0.9860171150511774,0.8907097712400023,0.993522154969274,0.9633058660867512,21903.85,0.08,282.542,0.0575254513125947,-0.5120825335208636,0
CORUS ENTERTAINMENT INC. CLASS,AMC,2022-04-26,10,1.0460875887913197,0.9860171150511774,0.8907097712400023,0.993522154969274,0.9633058660867512,21919.222,0.33,288.582,0.0858520339668988,-0.0276034759407943,0
CORUS ENTERTAINMENT INC. CLASS,AMC,2022-08-11,10,1.0460875887913197,0.9860171150511774,0.8907097712400023,0.993522154969274,0.9633058660867512,22066.784,2.33,295.162,0.0681334810675658,1.1558002488823518,0
CORUS ENTERTAINMENT INC. CLASS,AMC,2022-10-25,9,1.0460875887913197,0.9860171150511774,0.8907097712400023,0.993522154969274,0.9633058660867512,22249.459,3.08,297.979,0.0834263695455752,-0.5338397888301663,-1
CORUS ENTERTAINMENT INC. CLASS,AMC,2023-01-18,9,0.5336922439803585,0.472756315446962,0.37360231911495,1.096764306668418,0.9633058660867512,22403.435,4.33,300.456,0.0706380160169585,-0.1102362204724409,0
